Año,Mes,Puerto,Cód.Arancelario,Descripción.Cód.Arancelario,Operación,País.Origen,Puerto.Origen,País.Destino,Puerto.Destino,Unidades
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,13915
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),12
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,1086
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,102
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de la Palma,35
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de la Palma,27
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de la Palma,47
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,14956
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,1078
2020,feb,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,52
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ALEMANIA,HAMBURG,ALEMANIA,HAMBURG,1093
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,LA LUZ Y LAS PALMAS,465
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,San Sebastian de la Gomera,5188
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,LA LUZ Y LAS PALMAS,26303
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),794
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,PORTUGAL,PRAIA DA VITORIA,141
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),2698
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,1353
2020,feb,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,REINO UNIDO,SOUTHAMPTON,REINO UNIDO,SOUTHAMPTON,1291
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),1273
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,1
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,7
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,19
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,378
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,MORRO JABLE (FUERTEVENTURA),3
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),2
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,2
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,1225
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,20
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,11
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,376
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,MORRO JABLE (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,10
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,10
2020,feb,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,10
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ALEMANIA,HAMBURG,8
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,La Estaca (El Hierro),431
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,9287
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),854
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,San Sebastian de la Gomera,2
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,427
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de Tenerife,3975
020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,PORTUGAL,PRAIA DA VITORIA,1616
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,REINO UNIDO,SOUTHAMPTON,6
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ALEMANIA,HAMBURG,ESPAÑA,Santa Cruz de Tenerife,10
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,CABO VERDE,PRAIA,ESPAÑA,Santa Cruz de Tenerife,1292
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de Tenerife,1429
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,12583
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de Tenerife,1342
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,2
2020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de Tenerife,4148
020,feb,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,REINO UNIDO,SOUTHAMPTON,ESPAÑA,Santa Cruz de Tenerife,4
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),36883
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,47
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,137
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,683
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,24594
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,MORRO JABLE (FUERTEVENTURA),364
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),51
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,52
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,37495
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de Tenerife,8
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,137
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,576
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,25054
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,MORRO JABLE (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,411
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,44
2020,feb,S/C DE TENERIFE,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,102
2020,feb,S/S DE LA GOMERA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,ARRECIFE DE LANZAROTE,2506
2020,feb,S/S DE LA GOMERA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,919
020,feb,S/S DE LA GOMERA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,5190
020,feb,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,536
2020,feb,S/S DE LA GOMERA,0001D,Conductores de camión,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,2
2020,feb,S/S DE LA GOMERA,0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,546
020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,50121
2020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,PLAYA DE SANTIAGO (LA GOMERA),618
2020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,1078
2020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,VALLE GRAN REY,2420
2020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,50234
2020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,PLAYA DE SANTIAGO (LA GOMERA),ESPAÑA,San Sebastian de la Gomera,536
2020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,1116
2020,feb,S/S DE LA GOMERA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,VALLE GRAN REY,ESPAÑA,San Sebastian de la Gomera,1585
2020,ene,LA ESTACA (EL HIERRO),0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,1578
2020,ene,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,82
2020,ene,LA ESTACA (EL HIERRO),0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),101
2020,ene,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,5555
2020,ene,LA ESTACA (EL HIERRO),1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),5896
2020,ene,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),101
2020,ene,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,574
2020,ene,LOS CRISTIANOS,0001D,Conductores de camión,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,161
2020,ene,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,80
2020,ene,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,550
2020,ene,LOS CRISTIANOS,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,135
2020,ene,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,La Estaca (El Hierro),5896
2020,ene,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,San Sebastian de la Gomera,53956
2020,ene,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,5978
2020,ene,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,La Estaca (El Hierro),ESPAÑA,Los Cristianos,5168
2020,ene,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Los Cristianos,55144
2020,ene,LOS CRISTIANOS,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,6971
2020,ene,S/C DE LA PALMA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,La Estaca (El Hierro),ESPAÑA,LA LUZ Y LAS PALMAS,452
2020,ene,S/C DE LA PALMA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,LA LUZ Y LAS PALMAS,11817
2020,ene,S/C DE LA PALMA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,453
20,ene,S/C DE LA PALMA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,ARRECIFE DE LANZAROTE,1746
2020,ene,S/C DE LA PALMA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,LA LUZ Y LAS PALMAS,1125
2020,ene,S/C DE LA PALMA,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,402
20,ene,S/C DE LA PALMA,0001C,Cruceristas en Transito,Tránsito,REINO UNIDO,SOUTHAMPTON,REINO UNIDO,SOUTHAMPTON,1648
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,CADIZ,6
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,LA LUZ Y LAS PALMAS,4
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,141
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,2
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,12
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de la Palma,5
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de la Palma,10
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,161
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,5
2020,ene,S/C DE LA PALMA,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,1
2020,ene,S/C DE LA PALMA,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,LA LUZ Y LAS PALMAS,7
2020,ene,S/C DE LA PALMA,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,1
2020,ene,S/C DE LA PALMA,0001X,Cruceristas Inician/Finalizan Línea,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de la Palma,12
20,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,ARRECIFE DE LANZAROTE,32
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,CADIZ,30
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,LA LUZ Y LAS PALMAS,35
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Los Cristianos,6870
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),15
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,San Sebastian de la Gomera,950
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Cargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,91
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,Santa Cruz de la Palma,47
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de la Palma,40
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de la Palma,74
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Los Cristianos,ESPAÑA,Santa Cruz de la Palma,5978
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,San Sebastian de la Gomera,ESPAÑA,Santa Cruz de la Palma,1195
2020,ene,S/C DE LA PALMA,1,Pasajeros en régimen de transporte,Descargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,57
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,CABO VERDE,PRAIA,PORTUGAL,PRAIA DA VITORIA,546
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,LA LUZ Y LAS PALMAS,575
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,ARRECIFE DE LANZAROTE,ESPAÑA,San Sebastian de la Gomera,4988
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,CABO VERDE,MINDELO,672
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,LA LUZ Y LAS PALMAS,24161
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,LA LUZ Y LAS PALMAS,MALTA,MALTA (VALETTA),10
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),7640
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,2137
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,ITALIA,SAVONA,ITALIA,SAVONA,1888
2020,ene,S/C DE TENERIFE,0001C,Cruceristas en Transito,Tránsito,REINO UNIDO,SOUTHAMPTON,REINO UNIDO,SOUTHAMPTON,1645
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,AGAETE (G.C.),1407
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,ARRECIFE DE LANZAROTE,1
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,CADIZ,4
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,HUELVA,6
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,390
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,MORRO JABLE (FUERTEVENTURA),4
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),7
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,1
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,AGAETE (G.C.),ESPAÑA,Santa Cruz de Tenerife,1389
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,CADIZ,ESPAÑA,Santa Cruz de Tenerife,13
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,HUELVA,ESPAÑA,Santa Cruz de Tenerife,10
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,LA LUZ Y LAS PALMAS,ESPAÑA,Santa Cruz de Tenerife,391
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,MORRO JABLE (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,10
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),ESPAÑA,Santa Cruz de Tenerife,19
2020,ene,S/C DE TENERIFE,0001D,Conductores de camión,Descargadas,ESPAÑA,Santa Cruz de la Palma,ESPAÑA,Santa Cruz de Tenerife,12
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,CABO VERDE,MINDELO,3060
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,La Estaca (El Hierro),452
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,LA LUZ Y LAS PALMAS,9175
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,PUERTO DEL ROSARIO (FUERTEVENTURA),4
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,San Sebastian de la Gomera,5
2020,ene,S/C DE TENERIFE,0001X,Cruceristas Inician/Finalizan Línea,Cargadas,ESPAÑA,Santa Cruz de Tenerife,ESPAÑA,Santa Cruz de la Palma,889
